customer_id,tenure_months,monthly_charges,contract_type,payment_method,num_complaints,churn
C002259,19,70.63,two-year,credit-card,0,0
C002260,31,56.2,month-to-month,bank-transfer,0,1
C002261,55,34.56,month-to-month,bank-transfer,0,0
C002262,32,20.51,one-year,bank-transfer,1,0
C002263,11,64.1,one-year,bank-transfer,1,0
C002264,52,58.17,two-year,credit-card,0,0
C002265,6,63.03,one-year,bank-transfer,0,0
C002266,18,69.68,one-year,electronic-check,0,0
C002267,2,41.13,one-year,credit-card,0,0
C002268,6,25.41,one-year,bank-transfer,0,0
C002269,17,42.0,month-to-month,electronic-check,0,1
C002270,64,56.82,month-to-month,bank-transfer,0,1
C002271,29,81.91,month-to-month,bank-transfer,1,0
C002272,7,100.83,one-year,credit-card,0,0
C002273,72,36.72,two-year,bank-transfer,0,0
C002274,29,65.07,two-year,electronic-check,0,1
C002275,37,47.21,two-year,bank-transfer,0,0
C002276,50,77.34,two-year,electronic-check,0,0
C002277,3,81.36,two-year,credit-card,0,0
C002278,32,52.24,month-to-month,electronic-check,0,0
C002279,47,81.75,two-year,bank-transfer,2,0
C002280,53,51.58,one-year,electronic-check,0,0
C002281,50,70.83,two-year,electronic-check,0,0
C002282,3,56.37,two-year,bank-transfer,0,0
C002283,17,74.32,month-to-month,credit-card,1,1
C002284,1,46.33,one-year,credit-card,0,0
C002285,26,42.4,one-year,electronic-check,0,1
C002286,27,111.47,one-year,electronic-check,0,1
C002287,43,32.51,one-year,bank-transfer,5,0
C002288,31,114.54,one-year,electronic-check,1,0
C002289,51,111.45,month-to-month,bank-transfer,2,0
C002290,27,77.97,month-to-month,bank-transfer,2,0
C002291,30,103.99,two-year,credit-card,0,0
C002292,71,99.57,month-to-month,bank-transfer,1,1
C002293,9,46.12,two-year,credit-card,0,0
C002294,35,36.02,month-to-month,electronic-check,0,0
C002295,22,35.24,two-year,credit-card,0,0
C002296,2,58.34,one-year,electronic-check,2,0
C002297,68,40.04,month-to-month,credit-card,0,1
C002298,67,89.28,one-year,credit-card,0,0
C002299,45,77.22,one-year,electronic-check,0,0
C002300,68,64.65,month-to-month,bank-transfer,0,0
C002301,23,91.77,month-to-month,bank-transfer,0,0
C002302,64,67.94,one-year,credit-card,2,0
C002303,27,114.23,month-to-month,electronic-check,0,0
C002304,10,61.89,two-year,bank-transfer,0,0
C002305,46,96.93,two-year,credit-card,0,0
C002306,17,108.22,two-year,bank-transfer,2,0
C002307,37,76.23,two-year,credit-card,0,0
C002308,29,110.87,two-year,electronic-check,0,0
C002309,30,80.27,two-year,electronic-check,2,0
C002310,72,62.54,two-year,electronic-check,3,0
C002311,43,49.92,month-to-month,electronic-check,0,1
C002312,13,25.7,one-year,credit-card,0,0
C002313,37,51.59,one-year,electronic-check,2,1
C002314,34,46.03,month-to-month,credit-card,0,0
C002315,15,73.55,month-to-month,electronic-check,0,1
C002316,66,58.48,one-year,bank-transfer,0,1
C002317,10,61.21,one-year,electronic-check,0,0
C002318,11,96.98,one-year,bank-transfer,0,0
C002319,65,33.38,month-to-month,credit-card,0,0
C002320,46,26.99,month-to-month,electronic-check,0,1
C002321,52,30.56,month-to-month,bank-transfer,4,1
C002322,42,20.83,one-year,credit-card,0,0
C002323,67,27.56,two-year,electronic-check,1,0
C002324,54,32.75,two-year,bank-transfer,1,0
C002325,59,94.93,month-to-month,electronic-check,0,0
C002326,68,29.13,month-to-month,credit-card,0,1
C002327,66,40.96,month-to-month,electronic-check,0,0
C002328,39,111.32,two-year,credit-card,0,0
C002329,54,85.46,month-to-month,bank-transfer,0,0
C002330,55,111.74,two-year,electronic-check,1,0
C002331,58,98.28,month-to-month,credit-card,0,0
C002332,57,47.63,one-year,bank-transfer,0,0
C002333,15,42.26,one-year,bank-transfer,1,0
C002334,69,35.4,one-year,electronic-check,0,0
C002335,25,65.03,two-year,bank-transfer,2,0
C002336,54,94.97,two-year,bank-transfer,0,0
C002337,72,95.18,two-year,electronic-check,0,0
C002338,45,33.02,two-year,credit-card,0,0
C002339,36,49.07,one-year,electronic-check,0,0
C002340,48,73.14,month-to-month,electronic-check,1,1
C002341,2,86.06,two-year,electronic-check,0,0
C002342,29,85.32,two-year,bank-transfer,0,0
C002343,33,68.96,two-year,bank-transfer,0,0
C002344,16,95.29,one-year,bank-transfer,0,0
C002345,63,72.91,month-to-month,bank-transfer,0,1
C002346,18,63.42,month-to-month,credit-card,1,1
C002347,66,117.56,one-year,bank-transfer,0,0
C002348,35,64.04,two-year,bank-transfer,0,0
C002349,70,108.11,two-year,credit-card,0,0
C002350,20,56.03,one-year,bank-transfer,0,1
C002351,39,24.54,two-year,electronic-check,0,0
C002352,21,52.59,two-year,electronic-check,0,0
C002353,26,51.21,two-year,credit-card,0,0
C002354,41,74.78,month-to-month,bank-transfer,1,0
C002355,10,67.01,two-year,credit-card,2,0
C002356,66,38.37,one-year,electronic-check,0,0
C002357,55,66.17,two-year,credit-card,0,0
C002358,33,87.58,one-year,credit-card,0,0
C002359,13,23.31,one-year,electronic-check,0,0
C002360,27,52.03,two-year,credit-card,4,0
C002361,7,40.0,month-to-month,credit-card,0,0
C002362,37,87.19,two-year,bank-transfer,0,0
C002363,72,90.45,two-year,credit-card,3,0
C002364,11,43.29,month-to-month,bank-transfer,0,1
C002365,44,71.17,one-year,electronic-check,2,0
C002366,71,114.5,two-year,bank-transfer,0,0
C002367,40,61.55,two-year,bank-transfer,0,0
C002368,12,93.4,one-year,bank-transfer,0,0
C002369,15,52.99,month-to-month,bank-transfer,2,0
C002370,67,51.74,two-year,bank-transfer,3,0
C002371,7,34.88,two-year,electronic-check,1,1
C002372,23,20.29,month-to-month,credit-card,4,1
C002373,41,68.52,month-to-month,bank-transfer,0,0
C002374,34,69.86,one-year,bank-transfer,2,1
C002375,44,119.34,one-year,credit-card,0,0
C002376,65,40.2,month-to-month,electronic-check,1,0
C002377,60,25.27,month-to-month,electronic-check,0,1
C002378,71,90.76,one-year,bank-transfer,0,0
C002379,23,34.42,one-year,electronic-check,3,0
C002380,49,39.89,two-year,electronic-check,0,0
C002381,9,99.51,one-year,bank-transfer,0,0
C002382,56,35.23,two-year,electronic-check,0,0
C002383,65,113.78,month-to-month,credit-card,0,1
C002384,17,67.53,month-to-month,credit-card,0,0
C002385,71,49.37,two-year,credit-card,0,0
C002386,21,62.22,month-to-month,bank-transfer,0,0
C002387,69,100.92,one-year,electronic-check,2,1
C002388,35,100.9,month-to-month,bank-transfer,0,0
C002389,61,91.39,one-year,bank-transfer,2,0
C002390,41,108.39,two-year,electronic-check,0,0
C002391,28,91.48,month-to-month,credit-card,0,1
C002392,29,54.18,month-to-month,electronic-check,1,1
C002393,32,113.81,two-year,credit-card,0,0
C002394,34,80.89,month-to-month,credit-card,1,1
C002395,46,51.5,two-year,electronic-check,1,0
C002396,42,101.25,month-to-month,credit-card,1,1
C002397,66,113.3,two-year,bank-transfer,1,0
C002398,39,69.02,one-year,credit-card,0,0
C002399,48,22.17,two-year,electronic-check,0,0
C002400,60,83.91,one-year,credit-card,0,0
C002401,38,68.86,two-year,bank-transfer,0,0
C002402,30,52.91,month-to-month,bank-transfer,0,0
C002403,28,113.58,month-to-month,credit-card,0,0
C002404,71,112.84,month-to-month,electronic-check,5,1
C002405,23,72.96,two-year,electronic-check,0,0
C002406,56,46.65,one-year,credit-card,0,0
C002407,32,112.21,one-year,electronic-check,1,0
C002408,17,119.75,month-to-month,bank-transfer,1,0
C002409,25,35.8,two-year,electronic-check,2,0
C002410,45,87.65,one-year,bank-transfer,0,0
C002411,36,91.12,two-year,credit-card,0,0
C002412,3,95.04,two-year,electronic-check,0,0
C002413,59,94.6,one-year,bank-transfer,0,1
C002414,33,79.31,one-year,electronic-check,0,0
C002415,10,102.29,one-year,electronic-check,0,0
C002416,35,62.84,month-to-month,electronic-check,0,1
C002417,10,40.0,month-to-month,electronic-check,1,0
C002418,57,118.66,month-to-month,credit-card,0,1
C002419,11,93.69,two-year,credit-card,1,0
C002420,6,91.06,two-year,electronic-check,0,0
C002421,42,75.53,one-year,electronic-check,0,0
C002422,67,74.85,month-to-month,electronic-check,0,0
C002423,65,95.37,one-year,credit-card,1,0
C002424,29,38.57,month-to-month,electronic-check,0,0
C002425,15,25.31,month-to-month,electronic-check,0,1
C002426,14,34.27,month-to-month,credit-card,0,0
C002427,1,21.3,two-year,credit-card,0,1
C002428,25,37.45,one-year,electronic-check,0,1
C002429,8,32.93,two-year,credit-card,1,0
C002430,58,34.28,two-year,credit-card,5,0
C002431,56,78.43,two-year,bank-transfer,0,0
C002432,70,53.5,month-to-month,electronic-check,1,1
C002433,64,58.01,month-to-month,credit-card,0,1
C002434,18,118.34,one-year,electronic-check,0,0
C002435,9,114.48,month-to-month,electronic-check,1,1
C002436,27,71.27,month-to-month,credit-card,0,0
C002437,35,111.35,two-year,credit-card,0,0
C002438,14,77.64,month-to-month,electronic-check,1,1
C002439,27,22.52,two-year,electronic-check,0,0
C002440,65,66.73,one-year,electronic-check,1,0
C002441,7,40.12,month-to-month,bank-transfer,0,0
C002442,24,50.05,one-year,bank-transfer,3,0
C002443,41,74.62,one-year,bank-transfer,0,0
C002444,6,64.98,two-year,credit-card,0,0
C002445,8,50.17,one-year,credit-card,0,0
C002446,43,85.24,two-year,bank-transfer,0,0
C002447,53,53.21,month-to-month,bank-transfer,0,1
C002448,32,66.56,one-year,bank-transfer,1,0
C002449,29,101.06,one-year,credit-card,0,0
C002450,47,72.46,one-year,bank-transfer,0,0
C002451,31,23.38,month-to-month,bank-transfer,0,1
C002452,50,40.25,one-year,credit-card,0,0
C002453,68,56.5,two-year,credit-card,1,0
C002454,55,84.86,two-year,credit-card,0,0
C002455,69,39.07,one-year,credit-card,4,0
C002456,15,98.89,two-year,credit-card,0,0
C002457,63,50.51,month-to-month,electronic-check,0,1
C002458,25,95.47,month-to-month,bank-transfer,1,1
C002459,38,80.61,month-to-month,electronic-check,0,0
C002460,31,109.77,one-year,credit-card,0,0
C002461,33,46.9,two-year,electronic-check,1,0
C002462,66,71.67,two-year,credit-card,1,0
C002463,59,81.49,month-to-month,electronic-check,3,0
C002464,25,90.5,month-to-month,bank-transfer,0,0
C002465,7,35.61,one-year,credit-card,0,0
C002466,66,117.05,one-year,credit-card,2,0
C002467,58,79.94,two-year,credit-card,1,0
C002468,1,47.21,month-to-month,electronic-check,0,1
C002469,24,21.68,one-year,credit-card,0,0
C002470,31,50.12,one-year,credit-card,2,0
C002471,47,26.58,two-year,credit-card,0,0
C002472,29,50.05,one-year,credit-card,0,0
C002473,11,111.86,two-year,electronic-check,1,0
C002474,49,91.93,one-year,electronic-check,0,0
C002475,58,95.5,two-year,credit-card,0,0
C002476,29,84.52,two-year,bank-transfer,1,0
C002477,7,83.61,two-year,credit-card,0,0
C002478,71,61.92,month-to-month,electronic-check,0,0
C002479,22,60.48,two-year,electronic-check,0,0
C002480,2,64.21,month-to-month,bank-transfer,0,0
C002481,4,62.8,month-to-month,bank-transfer,0,1
C002482,57,108.45,one-year,bank-transfer,0,0
C002483,69,85.35,one-year,electronic-check,0,0
C002484,56,91.89,two-year,electronic-check,1,0
C002485,71,26.7,one-year,electronic-check,0,0
C002486,30,86.87,two-year,bank-transfer,0,0
C002487,33,43.53,month-to-month,bank-transfer,1,1
C002488,42,83.81,month-to-month,bank-transfer,0,1
C002489,18,109.62,two-year,bank-transfer,0,0
C002490,10,104.54,month-to-month,bank-transfer,3,0
C002491,18,25.11,one-year,bank-transfer,0,0
C002492,38,114.42,one-year,bank-transfer,0,0
C002493,2,79.42,two-year,electronic-check,0,1
C002494,19,99.54,month-to-month,credit-card,0,0
C002495,28,49.19,two-year,bank-transfer,1,0
C002496,5,66.52,two-year,electronic-check,0,0
C002497,52,76.55,one-year,credit-card,0,0
C002498,9,115.36,two-year,bank-transfer,1,0
C002499,39,25.95,month-to-month,bank-transfer,1,1
C002500,4,25.45,two-year,bank-transfer,0,0
C002501,43,85.75,month-to-month,electronic-check,1,1
C002502,12,106.92,one-year,credit-card,0,0
C002503,28,40.27,one-year,credit-card,0,0
C002504,23,49.75,one-year,bank-transfer,0,0
C002505,36,108.34,two-year,electronic-check,1,0
C002506,45,38.79,two-year,credit-card,0,0
C002507,67,90.04,two-year,electronic-check,0,0
C002508,65,35.84,one-year,credit-card,0,0
C002509,17,21.95,one-year,bank-transfer,0,1
C002510,46,91.97,two-year,credit-card,0,0
C002511,59,42.83,month-to-month,electronic-check,0,0
C002512,63,89.71,one-year,electronic-check,0,0
C002513,55,99.44,one-year,bank-transfer,0,0
C002514,64,79.79,two-year,bank-transfer,0,0
C002515,68,51.98,month-to-month,credit-card,0,0
C002516,53,88.55,two-year,credit-card,0,0
C002517,63,88.91,one-year,bank-transfer,0,0
C002518,14,64.54,one-year,credit-card,0,0
C002519,62,57.39,two-year,bank-transfer,1,0
C002520,31,87.07,month-to-month,electronic-check,3,1
C002521,39,42.48,one-year,electronic-check,0,1
C002522,40,72.37,one-year,bank-transfer,0,0
C002523,40,49.9,month-to-month,credit-card,0,0
C002524,3,88.47,month-to-month,credit-card,0,0
C002525,44,110.33,two-year,credit-card,1,0
C002526,23,115.32,month-to-month,bank-transfer,0,0
C002527,35,102.04,two-year,bank-transfer,1,0
C002528,42,99.1,two-year,electronic-check,2,0
C002529,57,35.55,two-year,bank-transfer,3,0
C002530,47,32.0,month-to-month,credit-card,0,0
C002531,30,59.79,two-year,credit-card,2,0
C002532,64,33.01,two-year,bank-transfer,5,0
C002533,19,106.15,one-year,bank-transfer,0,1
C002534,50,57.0,one-year,credit-card,3,0
C002535,1,96.68,two-year,bank-transfer,0,0
C002536,60,99.55,month-to-month,bank-transfer,0,1
C002537,35,48.55,two-year,credit-card,2,0
C002538,60,86.96,one-year,bank-transfer,2,0
C002539,4,64.09,two-year,electronic-check,3,0
C002540,20,113.95,one-year,electronic-check,0,0
C002541,63,42.27,month-to-month,bank-transfer,1,0
C002542,28,48.97,one-year,bank-transfer,1,0
C002543,5,20.58,two-year,bank-transfer,0,0
C002544,18,53.89,two-year,bank-transfer,0,0
C002545,56,81.05,month-to-month,credit-card,2,0
C002546,2,31.14,two-year,electronic-check,0,0
C002547,33,37.94,one-year,electronic-check,0,1
C002548,45,85.74,one-year,electronic-check,0,0
C002549,48,51.32,month-to-month,bank-transfer,0,0
C002550,54,112.91,two-year,credit-card,0,0
C002551,8,78.26,two-year,credit-card,0,0
C002552,21,87.09,one-year,electronic-check,0,0
C002553,30,37.73,month-to-month,electronic-check,2,1
C002554,29,101.05,two-year,bank-transfer,0,0
C002555,51,109.31,two-year,electronic-check,1,0
C002556,45,34.07,month-to-month,bank-transfer,0,1
C002557,55,62.75,month-to-month,bank-transfer,3,1
C002558,63,72.96,one-year,electronic-check,1,0
C002559,24,111.0,one-year,electronic-check,0,0
C002560,41,29.0,month-to-month,electronic-check,0,1
C002561,46,56.93,one-year,credit-card,0,0
C002562,47,49.67,two-year,bank-transfer,0,0
C002563,29,97.75,two-year,bank-transfer,0,0
C002564,58,102.48,two-year,bank-transfer,0,0
C002565,8,117.99,month-to-month,credit-card,2,0
C002566,32,79.37,one-year,bank-transfer,0,0
C002567,39,92.21,one-year,bank-transfer,0,0
C002568,19,42.95,two-year,credit-card,0,0
C002569,48,100.03,month-to-month,credit-card,0,0
C002570,50,75.6,one-year,electronic-check,0,0
C002571,72,86.76,month-to-month,bank-transfer,0,1
C002572,10,75.74,month-to-month,bank-transfer,0,0
C002573,50,43.63,two-year,bank-transfer,0,0
C002574,36,76.83,month-to-month,electronic-check,0,0
C002575,33,46.16,month-to-month,credit-card,0,0
C002576,54,57.03,one-year,electronic-check,0,0
C002577,39,29.92,month-to-month,electronic-check,0,0
C002578,32,48.63,two-year,bank-transfer,0,0
C002579,70,84.71,one-year,bank-transfer,0,1
C002580,61,41.1,two-year,bank-transfer,0,0
C002581,53,40.74,one-year,bank-transfer,0,0
C002582,43,37.35,one-year,credit-card,0,0
C002583,15,57.45,one-year,electronic-check,0,0
C002584,5,113.7,month-to-month,bank-transfer,3,1
C002585,39,118.01,one-year,bank-transfer,0,0
C002586,29,79.02,month-to-month,electronic-check,3,1
C002587,7,64.98,one-year,credit-card,0,0
C002588,67,72.31,month-to-month,bank-transfer,0,1
C002589,3,25.14,one-year,electronic-check,0,0
C002590,56,93.5,one-year,credit-card,0,0
C002591,48,89.65,month-to-month,credit-card,0,1
C002592,16,55.14,one-year,electronic-check,0,0
C002593,40,28.11,one-year,electronic-check,1,0
C002594,16,22.3,month-to-month,electronic-check,0,0
C002595,41,40.79,month-to-month,bank-transfer,0,0
C002596,29,108.74,month-to-month,bank-transfer,0,0
C002597,17,38.91,month-to-month,credit-card,2,1
C002598,16,41.36,month-to-month,credit-card,0,0
C002599,53,87.08,one-year,credit-card,0,0
C002600,22,35.34,two-year,bank-transfer,0,0
C002601,11,111.74,month-to-month,credit-card,0,1
C002602,16,86.44,two-year,credit-card,3,0
C002603,52,62.18,month-to-month,electronic-check,2,1
C002604,11,33.34,one-year,electronic-check,0,1
C002605,51,83.43,one-year,electronic-check,1,0
C002606,22,101.24,month-to-month,bank-transfer,0,1
C002607,11,79.43,month-to-month,electronic-check,0,1
C002608,24,88.66,two-year,credit-card,0,0
C002609,16,40.23,one-year,credit-card,0,0
C002610,26,60.13,two-year,credit-card,3,0
C002611,1,25.97,two-year,bank-transfer,0,0
C002612,47,65.18,one-year,bank-transfer,0,1
C002613,16,112.14,one-year,bank-transfer,1,0
C002614,46,116.02,two-year,credit-card,0,0
C002615,68,64.17,two-year,bank-transfer,0,0
C002616,3,27.11,month-to-month,electronic-check,3,0
C002617,30,51.4,month-to-month,credit-card,0,0
C002618,70,60.19,month-to-month,credit-card,1,0
C002619,58,94.9,two-year,bank-transfer,2,0
C002620,29,54.71,one-year,bank-transfer,0,0
C002621,17,114.99,two-year,credit-card,0,0
C002622,28,65.73,one-year,electronic-check,0,0
C002623,49,27.91,one-year,bank-transfer,0,0
C002624,17,68.65,one-year,electronic-check,0,0
C002625,23,28.06,two-year,bank-transfer,0,0
C002626,24,78.99,month-to-month,bank-transfer,0,0
C002627,67,108.17,one-year,bank-transfer,0,0
C002628,50,29.58,one-year,bank-transfer,5,0
C002629,33,48.63,one-year,electronic-check,0,0
C002630,29,32.62,month-to-month,credit-card,0,1
C002631,32,23.13,one-year,electronic-check,0,0
C002632,53,35.57,two-year,credit-card,0,0
C002633,29,43.23,two-year,electronic-check,0,0
C002634,25,31.12,one-year,electronic-check,0,0
C002635,30,94.58,two-year,credit-card,0,0
C002636,1,49.5,one-year,credit-card,1,0
C002637,12,83.62,two-year,credit-card,1,0
C002638,57,70.46,month-to-month,bank-transfer,0,1
C002639,47,79.78,two-year,electronic-check,0,0
C002640,14,54.38,two-year,bank-transfer,0,0
C002641,60,52.7,one-year,electronic-check,0,0
C002642,38,83.48,one-year,bank-transfer,0,0
C002643,52,29.11,two-year,electronic-check,0,0
C002644,11,28.52,one-year,bank-transfer,0,0
C002645,71,73.67,month-to-month,credit-card,0,1
C002646,25,52.87,month-to-month,bank-transfer,0,1
C002647,42,65.67,month-to-month,bank-transfer,0,1
C002648,40,94.94,month-to-month,credit-card,0,1
C002649,42,48.25,one-year,credit-card,5,0
C002650,24,58.01,one-year,electronic-check,0,0
C002651,1,29.69,two-year,credit-card,1,0
C002652,62,109.0,two-year,credit-card,0,0
C002653,58,83.97,two-year,bank-transfer,1,0
C002654,57,75.91,month-to-month,electronic-check,1,0
C002655,20,62.13,one-year,bank-transfer,3,0
C002656,13,81.84,two-year,electronic-check,0,0
C002657,28,107.57,month-to-month,credit-card,2,1
C002658,38,47.52,month-to-month,bank-transfer,0,0
C002659,33,29.1,one-year,credit-card,0,0
C002660,14,42.86,one-year,bank-transfer,3,0
C002661,22,62.05,month-to-month,credit-card,0,1
C002662,66,117.83,two-year,credit-card,0,0
C002663,47,80.1,one-year,credit-card,0,0
C002664,69,32.75,one-year,bank-transfer,0,0
C002665,7,102.98,month-to-month,credit-card,2,1
C002666,4,65.04,one-year,electronic-check,3,0
C002667,39,56.31,two-year,bank-transfer,1,0
C002668,16,53.56,two-year,electronic-check,3,0
C002669,63,58.75,two-year,electronic-check,0,0
C002670,65,60.9,month-to-month,credit-card,0,0
C002671,32,31.45,month-to-month,bank-transfer,0,0
C002672,13,65.71,one-year,bank-transfer,0,0
C002673,29,52.87,one-year,credit-card,0,0
C002674,40,67.77,one-year,bank-transfer,0,0
C002675,34,112.29,two-year,credit-card,1,0
C002676,54,57.45,month-to-month,electronic-check,0,1
C002677,19,81.37,two-year,bank-transfer,3,0
C002678,36,103.55,one-year,bank-transfer,2,1
C002679,47,76.2,one-year,credit-card,2,0
C002680,54,101.92,one-year,bank-transfer,0,0
C002681,50,61.39,two-year,bank-transfer,0,1
C002682,64,98.58,one-year,electronic-check,3,0
C002683,8,111.67,two-year,credit-card,0,0
C002684,47,65.46,month-to-month,bank-transfer,0,0
C002685,59,30.1,one-year,bank-transfer,0,0
C002686,41,114.57,one-year,credit-card,1,0
C002687,51,77.28,one-year,electronic-check,0,1
C002688,45,113.48,one-year,electronic-check,1,1
C002689,44,21.91,month-to-month,electronic-check,1,0
C002690,57,105.69,one-year,electronic-check,0,0
C002691,6,82.09,two-year,bank-transfer,0,0
C002692,5,74.65,two-year,electronic-check,0,0
C002693,63,65.39,two-year,electronic-check,0,0
C002694,68,47.92,one-year,credit-card,2,0
C002695,69,45.79,two-year,credit-card,0,0
C002696,22,92.2,two-year,credit-card,1,0
C002697,18,98.15,two-year,electronic-check,0,0
C002698,64,88.48,one-year,electronic-check,0,0
C002699,21,88.4,one-year,electronic-check,0,0
C002700,6,84.11,month-to-month,bank-transfer,0,1
C002701,55,75.17,month-to-month,electronic-check,0,1
C002702,3,100.3,one-year,credit-card,2,0
C002703,52,48.38,two-year,bank-transfer,0,0
C002704,52,75.39,two-year,bank-transfer,0,0
C002705,45,75.27,one-year,credit-card,0,0
C002706,52,70.72,two-year,bank-transfer,0,0
C002707,61,82.9,two-year,credit-card,2,0
C002708,70,38.61,one-year,bank-transfer,0,0
C002709,67,46.23,month-to-month,bank-transfer,0,0
C002710,26,36.6,one-year,electronic-check,0,0
C002711,46,27.81,month-to-month,credit-card,0,1
C002712,52,39.62,one-year,credit-card,0,0
C002713,28,90.42,two-year,credit-card,1,0
C002714,46,74.17,month-to-month,bank-transfer,0,1
C002715,15,110.74,one-year,bank-transfer,0,0
C002716,17,49.15,two-year,credit-card,0,0
C002717,35,119.61,one-year,credit-card,0,0
C002718,17,57.54,month-to-month,electronic-check,0,0
C002719,5,56.11,month-to-month,electronic-check,0,0
C002720,8,114.12,one-year,bank-transfer,0,0
C002721,13,78.84,one-year,credit-card,0,0
C002722,1,58.35,month-to-month,electronic-check,2,1
C002723,19,67.22,month-to-month,credit-card,2,0
C002724,16,23.23,month-to-month,electronic-check,0,1
C002725,56,52.16,one-year,electronic-check,1,0
C002726,50,86.9,month-to-month,electronic-check,0,1
C002727,66,100.3,month-to-month,bank-transfer,0,1
C002728,36,76.81,month-to-month,electronic-check,0,0
C002729,31,84.18,month-to-month,credit-card,0,1
C002730,28,116.19,two-year,electronic-check,0,0
C002731,60,43.53,month-to-month,credit-card,1,0
C002732,71,29.56,month-to-month,bank-transfer,1,1
C002733,6,116.1,two-year,bank-transfer,0,0
C002734,32,100.94,month-to-month,bank-transfer,0,1
C002735,72,92.9,one-year,bank-transfer,0,0
C002736,68,41.0,two-year,bank-transfer,3,0
C002737,6,71.36,two-year,bank-transfer,0,0
C002738,7,91.94,one-year,credit-card,0,0
C002739,49,94.72,month-to-month,credit-card,0,0
C002740,55,35.66,two-year,bank-transfer,0,0
C002741,53,29.19,month-to-month,credit-card,0,0
C002742,40,83.62,month-to-month,bank-transfer,3,1
C002743,62,119.43,month-to-month,bank-transfer,0,0
C002744,30,83.83,one-year,bank-transfer,0,1
C002745,36,32.73,month-to-month,electronic-check,0,1
C002746,5,34.5,month-to-month,electronic-check,2,0
C002747,66,99.73,two-year,bank-transfer,0,0
C002748,28,102.43,month-to-month,bank-transfer,1,0
C002749,71,69.96,one-year,electronic-check,3,1
C002750,59,42.29,one-year,credit-card,0,1
C002751,3,48.35,two-year,bank-transfer,0,0
C002752,54,56.73,month-to-month,electronic-check,0,0
C002753,27,118.84,month-to-month,credit-card,0,0
C002754,23,52.34,one-year,credit-card,0,0
C002755,33,32.28,one-year,bank-transfer,1,0
C002756,11,77.44,one-year,electronic-check,0,0
C002757,41,86.97,month-to-month,credit-card,0,0
C002758,47,43.72,month-to-month,electronic-check,0,0
C002759,48,53.02,one-year,credit-card,0,0
C002760,58,84.8,two-year,bank-transfer,0,0
C002761,14,92.32,month-to-month,bank-transfer,0,1
C002762,33,80.97,month-to-month,credit-card,0,0
C002763,24,27.4,month-to-month,bank-transfer,1,0
C002764,65,95.88,month-to-month,bank-transfer,0,1
C002765,41,39.54,one-year,credit-card,0,0
C002766,29,80.12,one-year,credit-card,2,0
C002767,36,108.79,month-to-month,bank-transfer,1,1
C002768,62,68.42,two-year,electronic-check,0,0
C002769,70,51.33,month-to-month,bank-transfer,0,1
C002770,3,63.26,month-to-month,credit-card,0,1
C002771,48,71.76,one-year,electronic-check,0,0
C002772,23,88.54,one-year,credit-card,0,0
C002773,56,46.61,month-to-month,credit-card,0,1
C002774,1,52.41,month-to-month,bank-transfer,1,1
C002775,4,82.82,month-to-month,credit-card,1,1
C002776,57,22.37,two-year,electronic-check,0,0
C002777,52,98.97,month-to-month,bank-transfer,0,0
C002778,30,61.67,month-to-month,credit-card,0,0
C002779,31,39.49,month-to-month,credit-card,1,1
C002780,64,71.16,two-year,electronic-check,0,0
C002781,57,95.15,one-year,bank-transfer,0,0
C002782,38,59.59,one-year,credit-card,1,0
C002783,69,103.21,month-to-month,bank-transfer,0,1
C002784,27,103.38,one-year,bank-transfer,0,0
C002785,43,48.36,two-year,credit-card,0,0
C002786,3,42.93,month-to-month,credit-card,0,0
C002787,8,55.34,month-to-month,credit-card,0,1
C002788,1,46.14,two-year,electronic-check,0,0
C002789,66,52.43,month-to-month,electronic-check,0,0
C002790,30,52.25,month-to-month,electronic-check,2,0
C002791,15,74.66,two-year,bank-transfer,0,0
C002792,19,116.12,one-year,credit-card,0,0
C002793,17,29.51,month-to-month,electronic-check,2,0
C002794,6,56.44,month-to-month,credit-card,3,1
C002795,62,57.59,month-to-month,bank-transfer,0,0
C002796,54,83.39,two-year,credit-card,0,0
C002797,39,71.96,two-year,credit-card,0,0
C002798,42,112.68,one-year,credit-card,0,0
C002799,65,60.94,month-to-month,bank-transfer,0,0
C002800,22,31.9,one-year,bank-transfer,0,0
C002801,17,70.12,month-to-month,bank-transfer,0,1
C002802,36,98.41,one-year,electronic-check,0,0
C002803,37,100.71,one-year,credit-card,0,0
C002804,6,64.51,two-year,bank-transfer,1,0
C002805,70,72.73,two-year,credit-card,0,0
C002806,3,87.12,one-year,credit-card,1,0
C002807,49,57.64,two-year,bank-transfer,1,0
C002808,1,109.35,month-to-month,credit-card,0,1
C002809,34,59.87,one-year,credit-card,0,0
C002810,13,59.28,month-to-month,bank-transfer,0,0
C002811,14,41.78,month-to-month,electronic-check,0,1
C002812,30,106.23,one-year,electronic-check,0,0
C002813,42,92.45,one-year,credit-card,0,1
C002814,45,106.18,two-year,electronic-check,1,0
C002815,6,57.14,two-year,electronic-check,2,0
C002816,43,118.81,month-to-month,electronic-check,0,0
C002817,54,101.7,two-year,credit-card,0,0
C002818,30,80.61,one-year,electronic-check,2,0
C002819,47,102.01,one-year,bank-transfer,0,0
C002820,24,106.7,month-to-month,electronic-check,0,0
C002821,9,108.32,one-year,bank-transfer,2,0
C002822,5,42.25,one-year,bank-transfer,0,0
C002823,62,76.61,month-to-month,electronic-check,0,1
